Year,State,State ANSI,County,ACRES Planted,ACRES Harvested,Acres Loss,Hectare Planted,Hectare Harvested,Hectare Loss,% of Loss,08-20,09-03,09-17,10-01,10-15,10-29,11-12,11-26,12-10,12-24,01-07,01-21,02-04,02-18,03-03,03-17,03-31,04-14,04-28,05-12,05-26,06-09,06-23,07-07,07-21,08-04,08-18
2020,OHIO,39,Miami,"3,800","3,600",200,1537.8068,1456.8696,80.9372,0.052631579,0.07071685822715126,0.29241651202378,0.3563802278799541,0.31861037809841114,0.3256909789225665,0.05005466876709975,0.03825515202282643,0.018202660031621288,0.004813429548304782,0.375696211846137,0.004476856145552428,0.45000130477878447,0.03660851279162756,0.18466592394455264,0.12875367073135,0.039630796236898067,0.1802961372957634,0.5841687149990478,0.5520465312709482,0.4652941927954091,0.4076075104677193,0.27721051016132336,0.3381727636805248,0.2692030510310615,0.034170862165685836,0.5428463217001742,0.5341618715710205
2020,OHIO,39,Shelby,"9,600","9,000",600,3884.9856,3642.174,242.8116,0.0625,0.27749872409276866,0.11593769082597245,0.39627964252810016,0.303255396329523,0.15693984476421227,0.1266155275480338,0.1415773600248954,-0.007867593493902732,-0.010904861482450744,0.3239163637351688,0.004228221100518825,0.47392706312658067,0.029135715670543964,0.07754635068258142,0.05183477701160398,0.007170902740627091,0.017112793196539175,0.4717368692262303,0.5052975813712606,0.5006839597390982,0.6416168635620868,0.1368791656829157,0.28231497179439713,0.2721267835148289,0.1426942031730906,0.5766663272399521,0.5720134580924899
2020,OKLAHOMA,40,Canadian,"151,500","70,000","81,500",61309.929,28328.02,32981.909,0.537953795,0.2746493874917576,0.24837464103794216,0.3101417743190201,0.3340674874907085,0.360258944549282,0.10689127038467615,0.06704547398507256,0.2509911425221025,-0.0020316374395755138,0.4512507690770904,0.1781602635240662,0.03114610927213125,0.48577597416471374,0.25444112275014663,0.009739427519605584,0.5961193870831504,0.3041546598473225,0.5617656293862661,0.5370838570836343,0.3562896509636373,0.30534459151399207,0.2195397238302791,0.26342130449713397,0.33400399559385335,0.3627289178168822,0.2416080852965516,0.2645092742642394
2020,OKLAHOMA,40,Cleveland,"2,900","1,410","1,490",1173.5894,570.60726,602.98214,0.513793103,0.39748543035273876,0.40636945686758597,0.5003189729228185,0.46342097372315294,0.37184935231691457,-0.024772690184500304,0.009345375363111736,0.27229220355807954,-0.007593402474088968,0.35912120310401624,0.14203853237760988,0.018952202960524363,0.4160600525465152,0.1798282501786088,0.016863814300359953,0.46799425207450507,0.1959916815208554,0.32632936418036906,0.5323502037500235,0.1328546238791656,0.43771435321318986,0.35265067758837315,0.43225716341828635,0.46982793389378685,0.4934875200065631,0.4438528337546747,0.3242790561855954
2020,OKLAHOMA,40,Grady,"73,000","29,300","43,700",29542.078,11857.2998,17684.7782,0.598630137,0.29263525186327277,0.2905558642880185,0.3844902463521989,0.37784758310848876,0.3647129034643501,-0.006967984438904602,-0.010202556134032944,0.3299778274860445,-0.0199548585773898,0.42654079563621655,0.15530796441702452,0.03351089027434799,0.4768536361938774,0.3118995169405436,0.013043942913871823,0.5540309256501377,0.16458285546885046,0.4694961644768413,0.5019995659462699,0.3191941606248214,0.3583101081671086,0.28143323834902745,0.3400498960637484,0.34800431321469955,0.37059993522315765,0.26670881812720093,0.21195420520272745
2020,OKLAHOMA,40,Kingfisher,"199,500","150,500","49,000",80734.857,60905.243,19829.614,0.245614035,0.19773443060937748,0.23067846728639949,0.26838478151780626,0.29459280703739105,0.3251668639335596,0.1566195530666839,0.15261451836054862,0.281823787387852,0.1227462903129382,0.473400184469715,0.19557542193563593,0.0641074245810774,0.4392400785010411,0.2642566141666917,0.013929655798261909,0.6736017881345352,0.39128375017133493,0.5477207338774559,0.5202040574549698,0.21699447411264922,0.25689304248579775,0.18596860279146338,0.17294244436787115,0.3123497996317915,0.35508771254645216,0.12588562642017292,0.23366462207917277
2020,OKLAHOMA,40,Logan,"52,500","29,300","23,200",21246.015,11857.2998,9388.7152,0.441904762,0.37973312161924433,0.32426810213610585,0.3633967630185114,0.35974252692435166,0.3357779871901402,0.004693065206449091,0.014604350983035483,0.19630632665578843,-0.012882000920701332,0.3981834509103355,0.09116012666477175,0.04699794957132525,0.4034637706858838,0.13187858690435816,0.0059157612082859565,0.5819077101448106,0.28040317642273455,0.26961380433621024,0.5544305455973472,0.1604828417754306,0.36134357740362577,0.264550678570773,0.2074958502242079,0.40959273728614565,0.4274051480407431,-0.028724867454317578,0.27772079705978364
2020,OKLAHOMA,40,Oklahoma,"6,600","5,320","1,280",2670.9276,2152.92952,517.99808,0.193939394,0.41983515580870473,0.39095612991149825,0.4215223735596628,0.37652632612035963,0.309125859321999,0.0016068648316382072,-0.0021261948325472057,0.17948674384413527,-0.012418728510342293,0.31665519711525736,0.11400320415548679,0.03815486552659587,0.3885308961282359,0.13316245315817157,0.01756788215415319,0.43214992647213024,0.2244426526549201,0.3377093042875499,0.5157916911542516,0.2431903439604505,0.3930070856302225,0.29293035631036074,0.35687014015721163,0.4694000667172921,0.4419510441176466,0.2553548614382664,0.3188044507257338
2020,OKLAHOMA,40,Payne,"13,800","3,670","10,130",5584.6668,1485.19762,4099.46918,0.734057971,0.512299007907788,0.36387549431956623,0.44620148745785665,0.45207140850865696,0.44499059007499325,-0.021180639063352318,-0.006550529216400239,0.29953885713423534,-0.0033307764288194805,0.4211575851631039,0.25627890384706586,0.012660766227786759,0.41074882937679996,0.39223129471816265,-0.0026134846746741144,0.5123355338220186,0.33356133111289854,0.020408924667287727,0.5301379044664465,0.20542927207892972,0.4390308406903426,0.26836182309425294,0.306601068663602,0.472093531133622,0.4893003817873007,0.1456080605028477,0.2548919379312698
2020,OKLAHOMA,40,Pottawatomie,"3,800","1,050","2,750",1537.8068,424.9203,1112.8865,0.723684211,0.4823967641542189,0.3874539558685826,0.4739985403477175,0.4182529464093354,0.3523311395236226,-0.029800301420185207,-0.012257216135421817,0.28099356314028817,0.05839584860630066,0.3698432173465487,0.13539314271867045,0.004811316408207965,0.4221950095471084,0.19949289727173444,0.01587597334854702,0.42625774549010076,0.18631932839489027,0.305326596556184,0.5497553254901081,0.2428241908301177,0.43761705704995685,0.37063642809741,0.4301152455267712,0.5353972245211024,0.5091662218922673,0.45982912525368863,0.31806102143895765
2020,OKLAHOMA,40,Alfalfa,"220,500","176,300","44,200",89233.263,71346.1418,17887.1212,0.200453515,-0.0023061479920438695,0.28323962429598154,0.269285116051147,0.3094561807709264,0.33476762180340147,0.3603148876020216,0.4160454963172432,0.3670872157637338,0.42367189627993723,0.45486892809363677,0.4514779174672446,0.04306343130886611,0.07455658293591176,0.23285945164097788,0.012257118716462297,0.6816927898047346,0.015242788066297093,0.3342223297446627,0.6141016986175696,0.38493045133285847,0.27628034323378653,0.20996377307539218,0.19222224367240534,0.27868856656990343,0.3005349976740947,0.23346289892280764,0.25378069290942706
2020,OKLAHOMA,40,Garfield,"277,000","195,800","81,200",112098.022,79237.5188,32860.5032,0.293140794,0.23704622720344623,0.1816339671320435,0.31159576380687115,0.33671156638467076,0.3641928017648888,0.21111014825954205,0.30487404386509975,0.37643751371303186,0.26528039578802654,0.4890430114634502,0.21414937707453402,0.05655904649895119,0.26774476177736795,0.3446506958464007,0.00711872644048362,0.6921436591380515,0.4695042753933201,0.14957180935170106,0.5952999751096653,0.1727373727469837,0.2872820320828091,0.212040787077207,0.06361403135282885,0.34116595197844557,0.37516192139138776,0.1016393146698339,0.2740527706104528
2020,OKLAHOMA,40,Grant,"260,500","205,500","55,000",105420.703,83162.973,22257.73,0.211132438,0.18275114078229068,0.2059635515059968,0.301790677271183,0.3431593932516623,0.3180689391269383,0.30608741889319263,0.2714446300933703,0.33866009814673625,0.24256515209154775,0.435471344173595,0.26538465345601364,0.0070753373750366095,0.14520932518479607,0.39416940576210385,0.01023348848210975,0.6469042234174504,0.23264853044917475,0.026171596222884164,0.6298334546190312,0.21280964214897113,0.3124017922311135,0.22795064364648834,0.20019565895074815,0.37148116990302943,0.3814095018979814,0.21742986169728412,0.27748980200236173
