Year,State,State ANSI,County,ACRES Planted,ACRES Harvested,Acres Loss,Hectare Planted,Hectare Harvested,Hectare Loss,% of Loss,Aug-20,09-Mar,Sep-17,10-Jan,Oct-15,Oct-29,11-Dec,Nov-26,12-Oct,Dec-24,01-Jul,Jan-21,02-Apr,Feb-18,03-Apr,Mar-18,04-Jan,Apr-15,Apr-29,May-13,May-27,06-Oct,Jun-24,07-Aug,Jul-22,08-May,Aug-19
2019,TENNESSEE,47,Henry,"6,900","6,110",790,2792.3334,2472.63146,319.70194,0.114492754,0.481925994,0.359301191,,,,0.282367193,,,0.304935268,0.042834352,0.01401859,0.054246252,0.027393192,0.016766811,0.097918626,0.195489302,0.039400291,0.831645133,0.021294151,0.304241984,0.016383121,0.240325802,0.037566813,0.633479982,0.745741011,0.788145678,0.828413616
2019,TENNESSEE,47,Madison,"6,000","5,600",400,2428.116,2266.2416,161.8744,0.066666667,0.515899721,0.423223319,,0.055035282,,0.436325879,,,0.208303289,0.025890208,0.37569142,0.320172169,0.023652975,0.015437795,0.288185192,0.59455973,0.168507179,0.757779589,0.001606479,0.636487773,0.246527799,0.15445091,0.397137043,0.432763307,0.263561783,0.666980637,0.765052951
2019,TENNESSEE,47,Weakley,"22,700","21,500","1,200",9186.3722,8700.749,485.6232,0.052863436,0.506629175,0.144736687,0.282552218,,,0.436592426,,,0.313075205,0.021330233,0.017781712,0.079723455,0.025287313,0.016383535,0.242471774,0.324387368,0.076968676,0.781719088,0.01381881,0.255216517,0.169398655,0.446929665,0.476286723,0.501277662,0.363322644,0.60600838,0.7364411
2019,TENNESSEE,47,Lawrence,"8,600","7,020","1,580",3480.2996,2840.89572,639.40388,0.18372093,,0.558893942,0.506367273,0.54153457,0.423096232,,,,0.223473472,0.026583393,0.038150136,0.137454514,0.010220375,0.412512371,0.097449934,0.176236045,0.021783224,0.150416146,0.672866287,0.409704888,0.335856514,0.118843325,0.567460316,-0.030486305,0.382075546,0.682263551,0.703758884
2019,TENNESSEE,47,Montgomery,"8,400","7,200","1,200",3399.3624,2913.7392,485.6232,0.142857143,0.567011716,0.704932171,0.55682401,0.142062503,0.314181381,0.520380472,,,0.541600773,0.012330605,0.003425047,0.048344938,0.013448506,0.039426142,0.003874521,0.003283117,0.06113693,0.439848978,0.634531324,0.42209611,0.011026346,0.370970863,0.488386468,0.338962361,0.507082894,0.61600835,0.446112474
2019,TENNESSEE,47,Robertson,"39,100","33,000","6,100",15823.2226,13354.638,2468.5846,0.15601023,,0.478488744,0.424039586,0.237500603,0.388666473,0.028181032,,,0.435928187,0.024002469,-0.004976181,0.054107839,0.010970354,0.021612248,0.022079299,-0.011206942,0.017574941,0.581649078,0.519564875,0.595399752,0.008159276,0.265472051,0.311614162,0.266082785,0.411246357,0.453910587,0.631119053
2019,TEXAS,48,Bell,"18,400","17,400","1,000",7446.2224,7041.5364,404.686,0.054347826,0.274124409,0.195460113,,0.100635358,,0.332979348,0.285053293,0.119077274,0.339169344,0.414171814,0.453452269,-0.008594405,0.013752727,0.040998,0.754449207,0.405478488,0.753036753,0.728945644,0.044470268,0.225283241,0.279682267,0.306917088,0.358207921,0.343620472,0.017069348,0.220523811,0.205033312
2019,TEXAS,48,Bosque,"3,500","1,000","2,500",1416.401,404.686,1011.715,0.714285714,0.332912046,0.264224919,,0.349204615,0.526256454,0.424919411,0.362273617,0.167664055,0.401927756,0.424431798,0.105382569,0.043180797,0.236288346,0.006740672,0.587297103,0.491557131,0.509119344,0.650257343,0.026828521,0.247098482,0.068587415,0.371460257,0.317127002,0.422956043,0.040399751,0.294285833,0.131702935
2019,TEXAS,48,Cooke,"25,200","12,000","13,200",10198.0872,4856.232,5341.8552,0.523809524,0.332219589,0.322066685,,0.049102919,0.323559171,0.390107434,0.377593186,0.365047225,0.463526787,0.497997826,0.023369587,0.352644636,0.268211141,0.014922679,0.616424724,0.620893556,0.296686295,0.743376303,-0.008598975,0.420178925,0.086532888,0.331669119,0.320631187,0.364757671,0.023153282,0.214126397,0.230744094
2019,TEXAS,48,Coryell,"13,000","7,000","6,000",5260.918,2832.802,2428.116,0.461538462,0.257890907,0.118883394,,0.359080094,0.117722633,0.328006476,0.311153517,0.162465999,0.37278983,0.412666644,0.122676694,0.034472645,0.273835989,0.03095184,0.653170792,0.538755512,0.631262692,0.644073928,0.020402021,0.192144877,0.074154441,0.331463276,0.279953329,0.322607724,0.020658872,0.26210897,0.168572442
2019,TEXAS,48,Delta,"6,000","4,000","2,000",2428.116,1618.744,809.372,0.333333333,0.35194774,0.102102979,,,,0.313812556,,0.262787521,0.016328243,0.013326904,0.015147645,0.005032274,-0.000988164,-0.001701362,0.003976475,0.045944466,0.704410245,0.031373066,0.409180113,0.205162551,0.088427578,0.285346815,0.330155514,0.290501093,0.320363606,0.292583152,0.211043076
2019,TEXAS,48,Denton,"27,100","17,000","10,100",10966.9906,6879.662,4087.3286,0.372693727,0.340650006,0.214930788,,,,0.339724121,0.305627067,0.260418318,0.359204602,0.411040833,0.022393949,0.104718338,0.126446576,0.013973764,0.505315155,0.511148537,0.50074705,0.640887562,0.012462402,0.403235123,0.103049528,0.261056265,0.354643101,0.365126563,0.057914101,0.274157525,0.162281805
2019,TEXAS,48,Ellis,"15,100","10,000","5,100",6110.7586,4046.86,2063.8986,0.337748344,0.334342038,0.18348871,,,,0.31567168,0.272219432,0.180268252,0.319308901,0.358130157,0.103338874,0.145228157,0.00156993,0.01024449,0.710116024,0.181301259,0.724445196,0.725785068,0.076537743,0.231241554,0.271213297,0.287130031,0.356651508,0.336814182,0.05373642,0.193547865,0.222352062
