Year,State,State ANSI,County,ACRES Planted,ACRES Harvested,Acres Loss,Hectare Planted,Hectare Harvested,Hectare Loss,% of Loss,08-20,09-03,09-17,10-01,10-15,10-29,11-12,11-26,12-10,12-24,01-07,01-21,02-04,02-18,03-03,03-17,03-31,04-14,04-28,05-12,05-26,06-09,06-23,07-07,07-21,08-04,08-18
2020,NORTH CAROLINA,37,Tyrrell,"4,200","3,680",520,1699.6812,1489.24448,210.43672,0.123809524,0.9223205542643245,0.10734084720349799,0.5445930021407095,0.10691285305444488,0.27292743093039507,0.07000986626424119,0.0881465050086015,0.24241133277884008,0.06819171495560905,0.4030777578342348,0.42130207337628106,0.1281838910297759,0.6795043653703067,0.6926053674036752,0.3383762124272932,0.8450493254932914,0.8541663064867104,0.0014165979656312084,0.6846906511328625,0.025389300745106945,0.2596358019156358,0.15947011616049683,0.19011565817045273,0.3235664976880236,-0.005158814292460683,0.37666495103505576,0.5109789145185265
2020,NORTH CAROLINA,37,Washington,"5,300","4,250","1,050",2144.8358,1719.9155,424.9203,0.198113208,0.8932968139322814,-0.025923017438203584,0.09219056426879407,0.15382052791272385,0.4091908738113375,0.42887904079448885,0.01146870999121482,0.5773520672518289,0.05836739113569882,0.6417921579212688,0.6039081634005862,0.17802799128929034,0.6678507845907367,0.6441276654546325,0.050998804359369154,0.5707889247607105,0.465911921042086,-0.0010590990119091863,0.32994362913071573,0.0257886123550588,0.2698983323567997,0.2709671613180399,0.2994078518158054,0.42028795539659636,-0.0031185911364725234,0.06490398378903821,0.6861945616284626
2020,NORTH CAROLINA,37,Caldwell,900,610,290,364.2174,246.85846,117.35894,0.322222222,0.7265445219487544,-0.0276188087534073,0.4502995772473646,0.4474214187105494,0.5200041363370141,0.5251555012580007,0.014773128129502553,0.38747116240529095,0.49382000528276704,0.004229036931640337,0.4532732410146313,0.09943652251463096,0.03664781209725811,0.06178894591715934,0.2174059850355155,0.5846432566442458,0.6802497433811517,0.6213403472416993,0.24126546680715094,0.00016281172404810536,0.12290433688251709,0.09642464025721265,0.44105823863082466,0.4812394420765233,0.5502215479118111,0.37445555803002056,0.3817712337482718
2020,NORTH CAROLINA,37,Surry,"2,800","2,040",760,1133.1208,825.55944,307.56136,0.271428571,0.4607301941605781,-0.040451619098615145,0.4230215289237275,0.4369793110160192,0.27502343024969944,0.40725333649671225,0.02026940303061884,0.3394865380625322,0.4177778269063445,0.0008992544531086423,0.48686834274789503,0.1870491068137564,0.036603585181148986,0.07777150509720489,0.22116554869522964,0.6332517269553539,0.7803707946278764,0.42785039379177553,-0.01603304577702029,0.5663400400862605,0.46619603594271114,-0.011078386813897638,0.4788417349362233,0.36681776491925366,0.5035012240271944,0.06813068830835171,0.08792155819895713
2020,NORTH CAROLINA,37,Alamance,"1,800",990,810,728.4348,400.63914,327.79566,0.45,0.45409706508075137,0.560542487083559,0.3802677993312305,0.3923707013318373,0.35043214154533975,0.3776698735261618,0.3675939893797517,0.38465068491097126,0.4041439367877816,0.011946500780121046,0.267542977742481,0.47102158448579123,0.008740705819079961,0.36137887447626255,0.42634529199514415,0.42546026396501163,0.6905819076819762,0.034576642151748965,0.011065523011853338,0.4748491367220754,0.4906354875455431,0.008355625422187261,0.43768809648315493,0.45929565226161206,0.2845262183048506,0.004187034708745943,0.6607319150630524
2020,NORTH CAROLINA,37,Caswell,"1,200",600,600,485.6232,242.8116,242.8116,0.5,0.403920690594333,0.5588747252127537,0.11917132267355626,0.39595152559466446,0.2811646963303775,0.3913509483955657,0.36323940551732725,0.3685947168036944,0.37822944283108406,0.009347350447411959,0.4160101150371595,0.4287836907530757,0.015187005742470165,0.307842921817005,0.4567166990045424,0.459220262860241,0.6770944040902775,0.027445638657082435,0.025872000606610605,0.4297794907097287,0.5133606439262025,0.01742840786471106,0.4993948674313516,0.4486771473846987,0.27920469146661164,0.0026144627236225834,0.6810590939131178
2020,NORTH CAROLINA,37,Forsyth,800,630,170,323.7488,254.95218,68.79662,0.2125,0.6535189435455439,0.4338246684325168,0.2962016401996818,0.4449579481646831,0.4220838287762147,0.46634844533472386,0.32270963270884384,0.4276316060313302,0.44290849813539024,-0.012710669274586627,0.5067426121248695,0.39617299195117506,0.01979097279183776,0.3549057782447552,0.3928747427882403,0.5193593019326668,0.661744785868464,0.16445468537358215,0.005820172956906474,0.6088367946213616,0.4249740675073396,0.13627892790220647,0.45135892382944753,0.45144867281304424,0.4661871884353278,0.04628181063030897,0.5923403307650765
2020,NORTH CAROLINA,37,Franklin,"7,000","5,910","1,090",2832.802,2391.69426,441.10774,0.155714286,0.5017633800507525,-0.014807328991059385,0.4328193038308909,-0.01243298671062636,0.38429146815540743,0.4179602651018958,0.007166583352240904,0.3906145820525835,0.06599084199294737,0.000484413326424957,0.23336531048479806,0.06105797329143064,0.5359005757078155,0.5524197493868032,0.3584765214576076,0.49678459877538644,0.6745888411735003,0.010095190396105966,0.7110298417566244,0.5448424359280984,0.5097040277055161,0.3618015809956985,0.5174092295569431,0.5309173630421751,0.483457485949952,0.06103829336724723,0.35933154512054793
2020,NORTH CAROLINA,37,Granville,"3,200",950,"2,250",1294.9952,384.4517,910.5435,0.703125,0.4897122347672434,0.2407938446013547,0.42140489648337326,0.12375063401755966,0.38518502254262815,0.4409475940720138,0.1462074156539756,0.3910038922378168,0.2179422255070945,0.031630414176123,0.27275347356411167,0.20020658731058663,0.3270922835597792,0.5161261061595394,0.1022925745056997,0.37217218355939385,0.6675878936396982,0.018201760975858242,0.515698583850234,0.5129617733224106,0.5347371613907194,0.30444894819707524,0.5310709219591679,0.47932135150856364,0.43642422570566153,0.04130355052328252,0.44489100104102114
2020,NORTH CAROLINA,37,Guilford,"4,200","3,150","1,050",1699.6812,1274.7609,424.9203,0.25,0.4742965602255047,0.5909479808945384,0.3818848801576161,0.38595612707026444,0.36078847179365986,0.3918524485452133,0.38385816944270895,0.38198527301822544,0.4008868496286998,0.01164870496579337,0.41262132236771354,0.4638887899532506,0.018289456838012724,0.37632900153891363,0.48307362963306155,0.5100127841781403,0.7218057430397165,0.026330016363392474,0.009514537959901155,0.5924106902462355,0.4351544305540979,0.011495542018466318,0.42304276710334937,0.41881819436089496,0.2725338569368099,0.0035567243113470864,0.614390966151718
