Year,State,State ANSI,County,ACRES Planted,ACRES Harvested,Acres Loss,Hectare Planted,Hectare Harvested,Hectare Loss,% of Loss,08-20,09-03,09-17,10-01,10-15,10-29,11-12,11-26,12-10,12-24,01-07,01-21,02-04,02-18,03-04,03-18,04-01,04-15,04-29,05-13,05-27,06-10,06-24,07-08,07-22,08-05,08-19
2019,TEXAS,48,Falls,"20,300","11,200","9,100",8215.1258,4532.4832,3682.6426,0.448275862,0.28097006100247174,0.241282408911513,,0.1306888616759192,,0.3316178844053377,0.3010528904696912,0.24434164205564643,0.23033668968646043,0.2328471587900636,0.46543905954991194,0.02103295306386734,0.0026422541625039852,0.01167084153100203,0.5508082211694993,0.3718535082948339,0.7828764313411444,0.7512358650367603,0.12136927217728394,0.21320543348617868,0.25896933140901224,0.2563047933863092,0.3266877815890591,0.3084325083853254,0.12564038377588552,0.23566749023063957,0.22578963371400526
2019,TEXAS,48,Fannin,"17,200","8,100","9,100",6960.5992,3277.9566,3682.6426,0.529069767,0.38238745866359586,0.23834347099261777,,,,0.33035011499872186,0.323945019378461,0.28958311243339546,0.18448175740196585,0.07715360218116506,0.06250982878825442,0.02003790657069442,-0.0051986959491625555,-0.0054809037044439455,0.3338897202338206,0.08870872930149887,0.6965793936634972,0.1223939637002534,0.3000560468305876,0.1484021593133582,0.08389432957147971,0.331647131746709,0.30477379661998205,0.3324196885000403,0.27310793784352205,0.3018420335065123,0.051213656642457056
2019,TEXAS,48,Grayson,"25,000","15,000","10,000",10117.15,6070.29,4046.86,0.4,0.31671612084616185,0.27289310138505113,,,,0.29537008344230703,0.28569479004313547,0.22497013078576833,0.3410312623914099,0.40301946867188104,0.0715775364327097,0.01960547915393332,-0.006900437967563502,0.014954263373527812,0.6434166355730625,0.108324146481278,0.7776738901935937,0.07678998127046245,0.03137280156081116,0.4213555815465626,0.17801814165066648,0.2770748220216234,0.30855707115770187,0.28613384480420956,0.03333333069505578,0.2070053877334231,-0.005272298176540835
2019,TEXAS,48,Hill,"40,000","28,000","12,000",16187.44,11331.208,4856.232,0.3,0.271529600802474,0.24510730145315446,,,,0.2756325004167241,0.2417467362895016,0.12453081531986164,0.3063605170078121,0.36238451464345184,0.1044914810997444,-0.001677099336340745,0.01095540769144209,0.003850688519285866,0.808859505465574,0.20125303924596666,0.7809810314180569,0.7673452108392366,0.06324616370308953,0.23422216140539548,0.22235346306026987,0.2610169820515369,0.2597351592575555,0.25997661332369776,0.023924196733934786,0.1755526837872544,0.17025997200841336
2019,TEXAS,48,Hunt,"9,000","6,000","3,000",3642.174,2428.116,1214.058,0.333333333,0.3592645860439862,0.169433612773489,,,,0.3433190450959209,0.31459943864012785,0.29133762605767977,0.16762116158101975,0.01523277330327376,-0.0059298612446348885,0.0015787488935736802,0.001348366925606246,-0.002674811232117639,0.19349796202941244,0.06881957750584489,0.7037622950086699,0.15454469434567975,0.5559102398320306,0.3292315560344851,0.18114975848313608,0.2900691854945749,0.2649365707842866,0.3098832526107978,0.28396213508033114,0.24734224535652924,0.19903517283907876
2019,TEXAS,48,Johnson,"13,000","6,000","7,000",5260.918,2428.116,2832.802,0.538461538,0.29952188416276937,0.1781749568628596,,,,0.3455756920920753,0.31933871827403737,0.14986930433221865,0.3898807166841015,0.43447971121350476,0.02073832861747524,0.023426159064667936,0.09502784264233188,0.007816345514132883,0.6976020926548832,0.4505153599358061,0.5236622165230598,0.7486167637995583,0.050678969446701846,0.2867579228144133,0.11030378319168149,0.26965295151389435,0.3059507274985503,0.37451246410357875,0.02327503998161066,0.24358005701963228,0.14409818033290284
2019,TEXAS,48,Lamar,"9,000","6,000","3,000",3642.174,2428.116,1214.058,0.333333333,0.35947852513778394,0.09303529146588047,,,,0.32269980775522406,,0.2828888939787247,-0.002397027944678492,0.012779612536881086,0.05160553009693489,0.007652938912904738,-0.0027699087617078706,0.018100951071105525,0.001611414505474,0.025507304892359726,0.6952870249684494,0.0967616706422173,0.1192030001009831,0.20447336580008046,0.10726206599384715,0.2938723785800573,0.2615936568930789,0.28012846296243,0.3005887939410261,0.31406041423251807,0.17289561971213915
2019,TEXAS,48,Limestone,"5,300","3,000","2,300",2144.8358,1214.058,930.7778,0.433962264,0.3194747203776074,0.29886639112627583,,0.056731398399487744,,0.3638587890381701,0.3329263308253026,0.31824511587668497,0.08128538463160441,0.02974847087178192,0.4776993070079666,0.003461616733990248,0.005003916299209944,-0.005651556824945833,0.22000195086300822,0.35166893897659046,0.7618310524719618,0.7383039519345647,0.2270260944922193,0.22206752186233544,0.28495217872940914,0.287512210517123,0.2194817142492701,0.351837540762717,0.30385895358533355,0.23103937469530628,0.24502510993001472
2019,TEXAS,48,McLennan,"25,000","19,000","6,000",10117.15,7689.034,2428.116,0.24,0.24948512329582356,0.2912379627171943,,,,0.3051295133862334,0.2760850161535324,0.14358366030801115,0.33644512156736955,0.39475897869988646,0.45123425149849555,0.003553383018958008,0.01578913849743694,0.015638338892780004,0.7766229513506644,0.19521641986564234,0.7579246376043793,0.6329132943840178,0.026206565661357564,0.21974526404957453,0.25314354281677043,0.2929606479125385,0.2890024316519351,0.3030383772343781,0.020432264648562275,0.21171949184750474,0.21265120491030265
2019,TEXAS,48,Milam,"9,200","6,200","3,000",3723.1112,2509.0532,1214.058,0.326086957,0.3063352608095327,0.16771547650970914,,0.11100215367922266,,0.3713961958876694,0.323544095257645,0.266068334158643,0.19951942271601444,0.20518686353221718,0.42514727565190935,-0.0012914407127860247,-0.0005470203309857462,0.015626060570543967,0.32756124447579166,0.5827400741062987,0.7087438680178507,0.7024803212350978,0.16634989108335865,0.21655147500799252,0.3089295609871598,0.28424041842198516,0.3983099008430246,0.35676770645614436,0.19686280758877503,0.28519892713713096,0.22505610147971566
2019,TEXAS,48,Navarro,"3,000","1,000","2,000",1214.058,404.686,809.372,0.666666667,0.35643180658272916,0.34222247564853703,,,,0.37071513160251734,0.34756579638756624,0.32263022614583103,0.16127362776414955,0.11829578098727686,0.13589388559718646,0.1626722325697729,0.005222635452963173,0.005121553263890589,0.25959890283289594,0.20612348141339426,0.7303756556473137,0.7309260111492767,0.25096690043698794,0.24085496793775646,0.3138520644017845,0.2992417372373393,0.32173607442065555,0.40307181216089044,0.288055741707817,0.2508989273569877,0.22707117250267128
2019,TEXAS,48,Williamson,"12,100","8,100","4,000",4896.7006,3277.9566,1618.744,0.330578512,0.24882907415085137,0.37646927713841644,,0.10848027203192753,,0.32820534309574617,0.28067627180607,0.16040113433678643,0.33487829834163274,0.41889973732996794,0.3779697212251268,0.0688481045860263,0.026050232823012713,0.03429138247466194,0.48484921110313245,0.5469214052345373,0.7065473937019829,0.6731986802300302,0.01287952182215032,0.18574112670636633,0.260989304120562,0.2735620364160014,0.3472575773362918,0.2747787988648613,0.0478935265315863,0.22077067181598248,0.182363015236771
2019,TEXAS,48,Archer,"75,000","14,000","61,000",30351.45,5665.604,24685.846,0.813333333,0.26139550893376556,0.027632671794118494,,0.1600806111413601,0.32432988945296953,,0.29077620929878123,,0.426758672323761,0.4460826997095503,0.05079088632827364,0.3055262178208144,0.16180656933030058,0.02868969213714371,0.4704928912459785,0.36658035884390305,0.20164626414553288,0.5444243092916109,0.020768121847872193,0.22440927072584493,0.1154750943845562,0.24863822904702954,0.2586800148153494,0.26033725931849555,0.14375290327545287,0.1431008395591113,0.11224670685600567
2019,TEXAS,48,Brown,"9,000","2,700","6,300",3642.174,1092.6522,2549.5218,0.7,0.2975393952911555,0.12013758361781729,,0.29126599923681573,0.18262059580494613,,0.19777284426857203,,0.36401136156562425,0.3944790299783645,0.02807127637063493,0.13907408236502825,0.2815059752638466,-0.008246292265404144,0.4530089170042368,0.48312820122038674,0.3450998448448536,0.540298755241117,0.017882704138232855,0.14295733205209854,0.1094996896763385,0.3990924608906405,0.16609375064949727,0.34073279195457423,0.040800061207436955,0.24879648825007641,-0.01652009329497407
2019,TEXAS,48,Callahan,"25,300","5,000","20,300",10238.5558,2023.43,8215.1258,0.802371542,0.3062029633275803,0.10011289243433796,0.4069802068346004,0.15420735018560264,0.138433673953229,0.33183920398562294,0.236416650363649,0.336041158563215,0.3551340966675329,0.3861129145133134,0.2760519944058257,0.1738594520848283,0.35913324341903596,0.010533365897900904,0.3722607048705482,0.18865690419989645,0.0694051735572808,0.5126281292199745,0.06764351402097075,0.16832326428671324,0.31720194598565715,0.08915225350140436,0.28305857185838634,0.3482591840070475,-0.01078873641545458,0.2525241616075072,0.12526072776886246
2019,TEXAS,48,Clay,"70,200","12,000","58,200",28408.9572,4856.232,23552.7252,0.829059829,0.3310808934813514,0.09702770996854797,,0.18319481023520592,0.1920288979051528,0.4898759972010094,0.32091317933052804,0.36334548902351677,0.46758374483438,0.4865977125464263,0.02116109766331091,0.4484146986979729,0.22143053919998826,0.03893740987465247,0.5248677769189781,0.5352228511011866,0.41474703625778325,0.6088433052921298,0.056841204080358226,0.20599888405241984,0.016903547390300408,0.3185413255452898,0.34840802978412927,0.33923414396497537,0.11425438616711957,0.048371813206514826,0.1266842044968071
